CATEGORY,CONSULATIONS AND GENERAL SERVICE
21082,Impression and Custom Preparation of Prosthesis for Roof of Mouth Enlargement
21083,Impression and Custom Preparation of Roof of Mouth Prosthesis
21084,Impression and Custom Preparation of Speech Aid Prosthesis
21453,Closed Treatment of Broken Jaw Bone with Insertion of Hardware or Oral Splint
21461,Open Treatment of Broken Jaw Bone
11200,Ligature Change
D7921,Mandibular Grafting
D7950,Mandible or Maxilla Gaft (Autogenous or Nonautogenous)
D7295,Mandible or Maxilla Graft (Harvest of Bone)
D7953,Mandible or Maxilla Graft (Bone Replacement Graft for Ridge Preservation)
D4265,Biologic Materials to Aid in Soft and Osseous Tissue Regeneration
20969,Placement of skin and Bone Flap with Microvascular Connection
21049,Maxillectomy (External Removal of Upper Jaw Bone Growth or Cyst)
D0240,Oclusal View
D7630,Open Reduction Fracture Mandible
D7858,Open Reduction Tmj
D7852,Disc Repair
D7854,Synovectomy
D7856,Myotomy
D7860,Arthrotomy
D7865,Arthroplasty
D7870,Arthrocentesis
D7871,Non-Arthroscopic Lysis and Lavage
D7872,"Arthroscopy - Diagnosis, with or without Biopsy"
D7750,Open Reduction Zygomatic
D8010,Orthodontic Appliance Fixing Per Jaw
D8020,Orthodontic Treatment (Adult Dentition)
D1110,Teeth Polishing
D1120,Prophylaxis - Child
D3220,Pulpotomy
D3221,Pulpotomy (Primary and Permanent Teeth)
D3222,Partial Pulpotomy for Apexogenesis (Permanent Tooth with incomplete Root Development)
D7820,Reduction of TMJ Manual
D7830,Manipulation of TMJ Under Anesthesia
D5225,Removable Acrylic Partial Denture Single Tooth
D5226,"Mandibular Partial Denture (Flexible Base including any Clasps, Rests and Teeth)"
D8670,Removable Orthodontic Activation
D8999,Unspecified Orthodontic Procedure
D8210,Removable Orthodontic Appliance (with / without Expansion)
D8040,Orthodontic Treatment (Adult Dentition)
D7940,Osteoplasty (For Orthognathic Deformities)
D7941,Osteotomy (Mandibular Rami)
D7943,Osteotomy (Mandibular Rami with Bone Graft; Includes Obtaining the Graft)
D7944,Osteotomy (Segmented or Subapical)
D7945,Osteotomy ( Body of Mandible)
D8060,Interceptive Orthodontic Treatment of the Transitional Dentition
D5520,Repair of Denture
D5710,Rebase Complete Maxillary Denture
D5711,Rebase Complete Mandibular Denture
D5720,Rebase Maxillary Partial Denture
D5721,Rebase Mandibular Partial Denture
D5730,Reline Complete Maxillary Denture (Chairside)
D5731,Reline Complete Mandibular Denture (Chairside)
D5740,Reline Maxillary Partial Denture (Chairside)
D5741,Reline Mandibular Partial Denture (Chairside)
D5750,Reline Complete Maxillary Denture (Laboratory)
D5751,Reline Complete Mandibular Denture (Laboratory)
D5760,Reline Maxillary Partial Denture (Laboratory)
D5761,Reline Mandibular Partial Denture (Laboratory)
D5410,Adjust Complete Denture (Maxillary)
D5411,Adjust Complete Denture ( Mandibular)
D5421,Adjust Partial Denture (Maxillary)
D5422,Adjust Partial Denture ( Mandibular)
D4341,Scalling and Root Planning The Whole Mouth
D4342,Periodontal Scaling and Root Planning (One to Three Teeth Per Quadrant)
D4346,Scaling and Root Planning (For Generalized Moderate or Severe Gingival Inflammation)
D7550,Sequestrectomy
89220,Sputum Induction (Procedure)
D7910,Suturing
D7911,Suture (Complicated up to 5 Cm)
D7912,"Suture (Complicated ,Greater than 5 Cm)"
D7270,Teeth Splinting with Composite
D7272,Tooth Transplantation (Includes Re-Implantation from one site to another and Splinting and/or Stabilization)
D2941,Temporary Filling
41010,Tongue Tie Release
D2960,Veneer Direct
D7411,Wide Excisional ( Benign Lesion Greater than 1.25 Cm)
D7412,"Wide Excisional (Benign Lesion, Complicated)"
D7413,Wide Excisional (Malignant Lesion up to 1.25 Cm)
D7414,Wide Excisional (Malignant Lesion Greater than 1.25 Cm)
D7465,Dental Laser Treament
D0330,X-RAY Orthopantomograph (OPG)
21497,Intermaxillary Fixation (Wiring of Jaw or Oral Splint to Teeth)
41512,Tongue Stitching
21030,Total Maxillectomy
21038,Partial Maxillectomy
D7740,Intermaxillary Fixation
41825,Apicectomy
21480,TMJ Reduction
41251,Tongue and Stitch/Repair
CATEGORY,MEDICAL SERVICES
90951,Acute Peritoneal Dialysis
38220,Bone Marrow Aspiration Biopsy (Procedure)
36823,Chemotherapy Delivery (Periphery Line)
36455,Exchange Blood Transfusion
36680,Intraossius Puncture
62270,Diagnostic Lumbar Puncture
92002,Medical Examination for Students Enrolling In Coll
96900,Phototherapy
90947,Renal Dialysis Per Session
90945,Renal-Haemodialysis Catheterization
99199,Renal-Medical Report
36576,Resuturing of Temporary Catheter
36416,Venous Puncture
CATEGORY,CARDIOLOGY SERVICES
SUBCATEGORY,ADULT CARDIAC SURGERY
33010,Open Pericardiocentesis
33015,Closed Pericardiocentesis
33025,Pericardiectomy
33031,Pericardiectomy with CPB
33050,Pericardium Tumor Excision
33120,Pericardium Tumor Excision on CPB
33141,Laser Cardiac Therapy
33202,Open Biventricular Pacing
33203,Biventricular Pacing Insertion
33204,Biventricular Device
33210,Temporary Pacermaker Insertion
33212,Insertion of High Power Device
33215,Reposition of Pacemaker
33216,Permanent Pacemaker Insertion
33218,D/Chamber Pacemaker
33222,Relocation of Pacemaker Skin Pocket
33227,Removal and Replacement of Single Lead Pacemaker
33228,Removal and Replacement of Dual Lead Pacemaker
33236,Removal of Permanent Pacemaker.
33243,Removal of Defibrilator Electrode
33251,Maze Procedure
33254,Atrial Reduction
33300,Cardiac Repair
33305,Cardiac Repair on CPB
33310,Cardiac Clot Removal
33320,Main Vascular Repair
33322,Main Vascular Repair on CPB
33330,Bental's With Aortic Valve Replacement
33335,Valve Sparing Bental's
33361,Transcatheter Aortic Valve Replacement (TAVR)
33420,Transcatheter Mitral Valvuloplast
33362,Aortic Valve Replacement
33390,Aortic Valve Repair on CPB
33391,Avr With Aortic Root Enlargement
33405,Bio-Synthetic Aortic Valve Replacement on CPB
33412,Mitral Annuloplasty And Replacement
33413,Aortic/Pulmonary Outlet Obstruction Release
33414,Left Ventricular Outlet Tractobstruction Release
33416,Left Ventriculotomy
33417,Aortic Valve Repair
33422,Open Mitral Valvotomy
33425,Mitral Valve Repair with CPB
33426,Bio-Synthetic Mitral Valve Replacement on CPB
33430,Mitral Valve Replacement
33460,Tricuspid Valve Annuloplasty on CPB
33463,Tricuspid Valve Annuloplasty
33464,Tricuspid Valve Ring Annuloplasty on CPB
33465,Tricuspid Valve Replacement on CPB
33468,Tricuspid Valve Repositioning
33470,Closed Pulmonary Valvotomy
33474,Open Tricuspid Valvotomy
33475,Pulmonary Valve Replacement
33476,Double Valve Replacement
33477,Pulmonary Valve Replacement
33478,Right Ventricular Outlet Tract Obstruction Release
33496,Re- Do Mechanical Valve Replacement
33500,Coronary Artery Reimplantation on CPB
33502,Repair of Coronaryartery Anomaly
33503,Coronary Artery Bypass Graft (Anomaly)
33504,Transection of Pulmonary Artery
33505,Repair of Sinus of Valsalva Fistula
33507,Coronary Artery Osteoplasty
33510,Single Vessel Coronary Artery Bypass Surgery
33511,Two Vessel Coronary Artery Bypass Surgery
33512,Tripple Vessel Coronary Artery Bypass Surgery
33514,Tripple Vessel Coronary Artery Bypass Surgery without CPB
33530,Reopening Cardiac Surgery- 1month
SUBCATEGORY,PAEDIATRIC CARDIAC SURGERY (CONGENITAL)
33600,Tricuspid Valve Cleft Repair
33602,Valve Leaflets Reconstruction
33606,Damas - Kaye Stansel Procedure
33620,Rt And Lt Pulmonary Artery Banding
33621,Asd Closure With Device
33622,Complex Intracardiac Repair
33641,"ASD Closure, Open"
33645,ASD Closure + Roofing of SVC
33647,VSD And ASD Closure
33675,Multiple VSD Closure
33676,VSD or ASD Closure- Device
33681,"VSD Closure, Open"
33690,Banding Pulmonary Artery
33692,Complete Tof Repair
33724,Tapvc Repair
33755,Waterston Procedure
33762,Blalock - Taussig Shunt (Bt Shunt)
33764,Modified Blalock - Taussig Shunt (Modified BT Shunt)
33766,Glenn Procedure
33768,Removal of Congenital Extra Vena Cava
33783,VSD Closure and Arterial Switch
33788,Pumonary Artery Conduit(Truncus)
33820,"Pda Closure, Open"
33822,Pda Device Closure
33930,Cardio-Pulmonary Harvest
33935,Cardio-Pulmonary Transplant
33940,Preoperative Cardiac Preservation
33945,Cardiac Transplant
33952,Insertion of Extracorporeal Membrane Oxygenation (ECMO)
33953,Extracorporeal Membrane Oxygenation (ECMO)
33967,Insertion of Intra-Aortic Balloon Assist Device
33968,Removal of Intra-Aortic Balloon Assist Device
SUBCATEGORY,VASCULAR SURGERY
34101,Embolectomy Great Artery on CPD
34111,Embolectomy Great Artery
34151,Embolectomy Arterial Peripheral
34401,Embolectomy In Peripheral Veins
34421,Embolectomy In Vena Cava
34471,Embolectomy In Neck Vein
34490,Embolectomy Underarm And Upper Chest Vein
34502,Reconstruction of Vena Cava
34520,Venous Stripping
34800,Abdominal Aortic Aneurysm Repair with Prosthesis on CPD
34802,Abdominal Aortic Aneurysm Repair without Prosthesis
34813,Vasclar Surgery with Prosthesis - Thigh
34820,Vasclar Surgery without Prosthesis - Thigh
34821,Thoracic Aortic Aneurysm Stenting
34825,Abdominal or Femoral Vascular Aneurysm Stenting
34826,Abdominal Aortic Aneurysm Repair with Prosthesis
34839,Aortic Baloon Therapy
34900,Femoral Graft Placement
35583,Peripheral Vascular Bypass Graft
35901,Infected Graft Revision- Peripheral
35907,Infected Graft Revision- Open Procedure
36000,Venous Cannulation
36002,Embolization
36479,Laser Vascular Therapy
36555,Central Venous Line
36590,Removal of Peripheral Venous Catheter
36569,Permanent Vascular Catheterazation
36640,Arterial Line Insertion
36818,Arteriovenous Fistular
37200,Transcatheter Biopsy of Blood Vessel
37237,Peripheral Vascular Stent Insertion
37605,Major Vascular Ligation
37607,Peripheral Arterio Venous Ligation
37609,Vascular Biopsy and Ligation
37722,Vascular Stripping
37735,High Ligation and Stripping
37765,Multiple Venoligation
37780,Venoligation- Trauma
37785,Venoligation- Varicose
SUBCATEGORY,HIGHLY SPECIALISED CARDIAC PROCEDURE/TEST
92920,Percutaneous Coronary Balloon Angioplasty
92929,Percutaneous Coronary Stenting
92941,Emergency Percutaneous Coronary Embolectomy and Stenting/Balloon
92975,Intracoronary Thrombolytic Infusion with X-Ray
92977,Intracoronary Thrombolytic Infusion
92986,Percutaneous Aorta Valve Repair
92987,Percutaneous Mitral Valve Repair
92990,Percutaneous Pulmonary Valve Repair
92998,Percutenous Pulmonary Artery Balloon
93015,Stress Test/ Trademill Test
93017,Drug Induced Stress ECG
93224,Holter Monitor 48hr
93228,Holter Monitor 24hr
93272,Cardiac Monitor-24hr
93297,Pacemaker Interrogation
93299,CRDT Interrogation
93306,Advanced/Detailed Echo
93307,Echo Cardiogram
93308,Echo Follow up
93312,Trans Esophageal Echo
93350,Stress Echo
93530,Diagnostic Coronary Catheterization
93784,Ambulatory Blood Pressure
95885,EMG Standard
CATEGORY,NEUROSURGICAL & ORTHOPEDIC/ TRAUMA SERVICES
SUBCATEGORY,HEAD
61107,Subdural Tapping (Insertion of Brain Drainage Catheter or Fluid Pressure Recording or Monitoring Device)
61521,Brain Abcess
61538,Burr Hole for Evacuation
61540,Craniotomy for Posterior
61590,Craniotomy for Olfactory
61888,Craniotomy for Right Frontal
61512,Craniotomy for Meningioma
61510,Craniotomy for Tumour
62000,Skull Elevation (Elevation of Depressed Skull Fracture)
61500,Skull Exostosis Excision (Removal of Brain Tumor or Other Skull Bone Lesion)
61546,Craniotomy for Pituitary (Incision of Forehead Bone for Excision of Pituitary Gland Tumor)
62252,Glomus Jugulare Tumour
63704,Ant Fontenele Meningocele (Repair of (Less than 5 Centimeter) Spinal Cord Defect)
62005,Skull Elevation (Elevation of Depressed Skull Fractures)
62100,Naso Encephabulle Repair (Repair of Membrane Covering the Brain)
62120,Encephalocele Closure/Repair
62141,Cranioplasty
61548,Gastrectomy for Pituitary (Excision of Pituitary Gland Tumor)
62230,Revision VP Shunt (Replacement or Revision of Brain Fluid Drainage Shunt Valve or Catheter)
62256,Shunt Removal (Removal of Brain and Spinal Fluid Shunt System)
62225,VP Shunt and SBH Evacuation (Replacement or Irrigation of Brain Fluid Drainage Shunt Catheter)
61000,Subdural Tapping
61108,Right Burr Holes for SDH
61150,Brain Abcess
61305,Craniotomy for Posterior
61312,Subdural Haematoma
61313,Craniotomy for Olfactory
61154,Burr Hole and Haematoma
61250,Burr Hole and Evacuation CSDH
61314,Evaculation for Chronic
61514,Ocipital Meningocele Excision
61520,Olfactory Groove Mengioma
61570,Craniotomy for Bullet / Foreign Body
62010,Ds And Skull Elevation and EF
62117,Encephaocele Repair
62121,Ocipital Enephalocele Repair
61575,"Transoral Approach Skullbase Bx,Tomor Excision"
61605,"Resection On Neoplastic,Vascular,Infectious Lesion Infratemporal Fossae"
61606,Infratemporal Fossa with Duroplasty/Grafting
61609,Transection/Ligation Carotid Artery
61612,Transection/Ligation Carotid Artery with Repair
61613,"Obliteration of Carotid Aneurysm, AVN by Microscope"
61618,Secondary Repair of Dura for CSF Leaking
61624,"Transcatheter Permanent Occlusion ,Embolization Intracranial"
61700,Aneurysmal Creeping Intracranial
62201,ETV (Stereotactic Creation of Spinal Fluid Drainage Tract in the Brain using an Endoscope)
61698,Aneurysmal Cliping (Repair of Bulging of Blood Vessel (Aneurysm) in Brain)
62165,Removal of Pituitary Gland Tumor using an Endoscope
SUBCATEGORY,NECK AND THORAX
22554,"ACDF (Fusion of Spine Bones with Removal of Disc at Upper Spinal Column, Anterior Approach)"
22612,Spinal Stabilization Trans
22552,Anterior/ Posterior Cervical
22845,C3-C4 Laminectomy Under C-Arm
63075,Anterior Cervical Caging (Removal of Upper Spine Disc and Release of Spinal Cord and/or nerves)
22846,C4-C5 Coperctomy Cage and
22847,C4-C5c5-C6 Ventral Fusion
64634,Percutaneous Discectomy Cervical
22851,Synthetic Caging Cervical
SUBCATEGORY,BACK (THORACO LUMBER)
22630,L2-L3 Caopectomy and
22632,L4-L5 Fusion
22840,Revision Transpedicular
63017,Lumbar Canal Decompression
63020,Lumbar Decompression
63015,Discectomy L4-L5
63045,Laminectomy L3-L5
63046,Laminectomy L4-L5 Under C
63047,Laminectomy T11-T12
63048,Laminectomy T12-L1
63056,DECOMPRESION L4-L5.L5-S1(Release of Lower Spinal Cord and/or Nerves)
63307,Retroperitoneal L2-L3
63700,SB Closure
63706,Revision Wound for SB Repair
63702,SB Repair
22849,Revision Instrument L4-L5
22859,Carpectomy and Meshed Cage
63030,Discectomy L4-L5/L5-S1
63057,Fusion L3-S1 (Release of Middle or Lower Spinal Cord and/or Nerves)
63035,Disfraciculation LT Hip/Wide
63050,Ilistrumented Fusion L5-S1
64490,Lumber Facet Injection L4-L5
22633,L4-L5 Fusion Under Image
22634,L4-L5 And L5-S1 Epidural
22800,L4-L5 Decompression Under C -Arm
22812,L4-L5l5-S1 Decompresion
22804,L5 Si Decompressive And
22808,L5-S1 Facet Injection Under C
22810,L5-Si Laminectomy
22818,Laminectomy L3-L4
22830,Laminectomy L2-L3 Under C
,Laminectomy L3-L4 L5-S1
62278,Percutaneous Discectomy Lumbar
SUBCATEGORY,SPINE (VERTEBRAL COLUMN)
62311,Epidural Injection T12-L1
63055,Thoracic Spine Stabilization (Release of Middle Spinal Cord and/or Nerves)
22842,Instrumentation T12-L4 Under C-Arm
63086,T12-L1 Decompression And
63087,T12-L1-L2l4 stabilization
63088,T12-L1l2 Instrumentation
63089,T2-T1 Fixation with Pedicle
63276,Spinal Tumour Exicision And
63064,T3 Decompression
63085,T12 Decompression
22802,Arthrodesis of 6 Vertebral SEG
22819,Kyphectomy (Resection Vert SEG)
SUBCATEGORY,SHOULDER
23040,Arthrotomy Shoulder
23120,Bone Nibbling Clavicle
23430,Repair-Biceps
23655,Recurrent Shoulder
23802,Arthrodesis-Shoulder Joint
23900,Forequarter Amputation
23935,Arthrolysis
15101,Skin-Graft Shoulder
23065,Biopsy Shoulder
23330,Debridment Shoulder
23921,Disarticulation-Shoulder
24075,Tumour Excision
24079,Tumour Debukling And Biopsy
23540,Ac Joint Sublaxation
23550,Orif Acj
23500,Closed Treatment Clavicle
23515,Orif Clavicle
23570,Closed Treatment Scapula
23585,ORIF Treatment Scapula
23675,Closed Treatment of Shulder Dislocation
23680,ORIF Shoulder Dislocation
SUBCATEGORY,HUMERUS (UPPER ARM AND ELBOW)
20200,Biopsy Elbow
15736,Reverse Radial Flap Elbow
24006,Gout Tophies Debridement
24076,Elbow Joint Toilet-Bx
24134,Sequstrectomy Humerus
24341,Elbow Reconstruction
24342,Repair-Triceps
24345,Elbow Reconstruction
24362,Reconstraction Elbow
24400,Co Humerus
24435,Revision ORIF Humerus
24515,Dcp Humeerus
24675,EF Trans Elbow
24685,Plating Olecranon
24800,Arthrodesis-Elbow Joint
28341,Revision Surgery Right Elbow
20550,Injection Bursa
12006,SSG Arm
24101,Excision Lateral Epicondyle
24358,Lateral Epicondyle Excision Arthroscopically
24359,Epicondyle Excision
24360,Elbow Reconstrunction under C-Arm
24579,T/Plate/Sign Nail Humerus
24620,Closed Reduction Elbow
24635,Open Reduction Elbow
24640,Trans Elbow EF
24900,Above Elbow Amputation
24920,Disarticulation-Elbow / Amputation-through Arm
SUBCATEGORY,FOREARM AND WRIST
11603,"Incisional Bx Forearm, Humerus, Shoulder"
20670,"Removal of K-Wire, Rush Rod, Screw, R/U, Humerus, Ankle, etc."
20690,EF Radius / Ulna / Tibia
20900,Bone Nibbling Radius / Tibia / Femur
25275,Repair-Hand Extensor / Flexor Tendon
25350,Co Distal Radius
25415,Revision ORIF Radius
25606,EF Extension Upper Limb
25607,Volar Plate Redius
25905,Amputation Forearm
25924,Disarticulation-Wrist
26055,Co and 1st and 2nd Proximal
64718,Darach Procedure Ulna
64719,Ulna Nerve Exploration
11043,Debridement And EF
24152,Bone Excision Radius
24164,Excision Radial Head
25111,Gandlion Excision Wrist
25112,Granuloma Excision
25320,Open Reduction Lunate
25355,Co Radius
25405,Decortication Radius
25574,EF Radius / Ulna
25600,Close Reduction MPI Open 1st
29805,DX Shoulder Arthroscopically
29824,Mumford Procedure
29826,ACJ Decompresion by Endoscopy
23470,HA Shoulder
23472,TSA Total Shoulder Arthroplasty
SUBCATEGORY,HAND AND FINGER
25635,Scaphoid Bone Reduction
25800,Arthrodesis-Wrist Joint
26350,Repair-Hand -Flexor (One / Two)
26548,Bilateral Vollar Plate Both
26565,Corrective Osteatomy
26850,Arthrodesis 1st MCP Joint
26951,Flexor / Extensor Tendon Repair Hand
25071,Excision Biopsy Hand
25825,Lunate Excision
27640,Exostosis Removal R/U
64721,Bilateral Carpal Tunnel (Surgery)
SUBCATEGORY,PELVIC AND HIP JOINT
20240,"Bone Biopsy Pelvis, Femur, Tibia, Humerus etc."
20245,Biopsy Acetabular
27030,Arthrotomy Hip
27052,Synovectomy BX Hip
27125,HA
27130,Cemented THR
27134,Revision Total Hip
27158,Acetabular Re-Construction
27215,Plating Ilium
27218,Plating Si Joint
27236,Revision HA
27266,Revision Hip Reduction and K
27275,Closed Reduction Total Hip
27280,Arthrodesis-Hip
27295,Hip Disarticularion
27360,Saucerization Hip Joint/Femur/Tibia/Humerus/R-U
27442,Total-Knee Replacement
11101,Excision of Bone Hip
15110,Skin Grafting
27217,Plating Pubis Symphisis
27227,Symphysis Plate Acetabular
27235,Hip Srew Under C Arm
27253,Open Reduction EF Hip
27137,THA Revison Femoral Compnent
27138,THA Revison Acetabular Component
27132,Conversional HA to THA
27299,Pemberton Osteotomy
27258,ORIF Congenital / Developmental or Pathological Hip Dislocation(Tenotomy)
27175,Treatment of Slipped Growth Plate at Upper thigh Bone
SUBCATEGORY,FEMUR (HIGH REGION) AND KNEE JOINT
11605,Biops And Grafting Femur
20270,Arthrotomy Knee
20610,Skeletal-Traction
20650,Skin-Traction
20694,Cbp and Bone Graft
20838,Revision Amputation AKA
27422,Repair-Knee Medial/Lateral Colateral Ligament
26605,Fracture Closed-Reduction
27040,Synovial Biopsy Knee
27245,"Revision Plate, Sign Nail, Shc/Angled Plate Femur"
27331,Arthrotomy of BX Knee
27334,Synovectomy Knee Joint
27345,Bakers Cyst Excision Knee
27386,Quadriceps Tendon Repair
27506,Antegrade / Retrograde Sign Nail Femur / Tibia / Humerus
27507,Sign Nail Biopsy Femur
27515,Condylar Butress Plate Femr
27580,Arthrodesis- Knee/Ankle
27590,Modular Transfemoral
27964,Amputation Stump Femur
28035,Posterior Release of (Release of Nerve Between Tissue and Bone of Foot)
29830,Diagnostics-Arthroscopy
29850,Medial Collateal Ligament
29873,Total Release-Knee
29875,Arthroscopy Knee
29882,Arthroscopy Reconstruction
29887,Arthroscopy
11045,Debridement
15050,Skin Grafting Kneeand
27244,DHS
27248,Sign Nail Revision
27310,Arthrotomy and Biopsy
27420,Demedialiazation Patela
27440,Total Knee Revision
27445,Total Knee Replacement
27450,Bilateral Co Both Femurs
27508,ESIN Femur
27511,Compression Screw Femur
27513,"Co and Butress Plating, Pinning"
26520,Capsulloraphy Patella
27524,TBW Patella
27530,Trans Knee EF
27598,Disarticulation-Knee
27695,LCL Repair
27724,Masquellete Technique
27752,Fracture Closed-Reduction
27758,Blade Plate CBP
29880,Medial Meniscetomy
29870,DX Arthroscopy
29881,Arthroscipic meniscectomy / shaving
29888,ACL Repair Arthroscopically
29889,Pcl Repair Arthroscopically
27418,Medialization of Patella (ORIF)
29877,Medialization of Patella (Arthroscopically )
29999,MCL & ACL Repair Arthroscopically
,
SUBCATEGORY,LEG (TIBIA AND FIBULA) AND ANKLE JOINT
11042,Skin Graft Leg
15100,Soleus Flap Rotation
13122,Biopsy Leg
20201,Biopsy P/3Tibia and Trans
20692,"Ankle, Knee Spanning SD/ EF T/F"
20693,"EF/Hoffman Revision/Adjustment/ Tibia/Fibula,Femur"
22853,Double Butress Plate
27536,T Plateau Fracture Revision
27610,Joint Toilet Ankle
27620,Arthrotomy Ankle
27635,Anterior Bone Block Excion
27650,Achiles Tendon Repair
27696,Ankle Reconstruction (Repair of Disruption of Both Collateral Ligaments of Ankle)
27700,Ankle Reconstraction
27704,Angles Plate Removal
27705,CO And EF Tibia
27709,CO Tibia
27722,Grafting Tibia
27759,Bilateral Sign Nailing Tibia
27825,Ex Fix T/F
27827,Tibia Lengthening
27860,Tripe Arthrodesis Ankle
27870,Arthodresis Left Ankle
27880,Modular Transtibial (BKA)
27882,Above Knee Amputation (AKA)
11047,Sequstrectomy Tibia
11400,Excision Biopsy Tibia
11442,Demoid Cyst Excision
20680,Sign Nail Removal Tibia
24925,Stump Closure Leg
24930,Soft Tissue-Stamp Revision
27535,Butress Tibia
27599,Surgical Debridement Tibia
27607,HTCO Tibia
27826,Ex Fix Tibia
27828,Butress Plate Distal
27871,Decortication EF Tibia
27888,Disarticulation - Ankle
29906,Arthroscopiy of Ankle Joint
29907,Debridemen of Ankle Arthroscopically
SUBCATEGORY,MINOR PROCEDURES
26538,Traction Skeletal(Adult)
24538,Traction Skin (Children)
23600,Distal Humeral Fracture Pop (Adults)
29345,Above Knee Pop (Adult)
29065,Above/Below Elbow Pop (Adult/Children)
29325,Sarmieto Pop (Adults)
29085,Below Elbow Pop (Children)
29405,Below Knee Pop (Children/Adult)
29450,Club Foot Pop (Children)
29445,Contact/Cylinder Pop
29305,Sarmieto Pop (Children)
SUBCATEGORY,FOOT AND TOES
11044,In Growing Nail Excision
27605,ETA and Pmr
27687,Bilateral PCT
27805,Ankle Foot Orthosis
27814,Open Reduction-Weber
27823,Open Reduction-Weber
28400,SD And Calcaneal and Pop
28445,Reconstruction-Talus
28645,Reconstruction-Calcaneum
28715,Tripe Arthropdesis Foot
28750,ARTHRODESIS OF MTPJ 2 and 3rd
28820,Amputation Fore/Mid /Hind Foot
28810,Disarticulation-Phallanges
29058,Fibre Glass Free Casting Tape
29899,Arthrodesis (Triple) Foot
29905,Synovectomy-Arthrotomy
32405,Trephene Needle Biopsy
11300,Excisional Biopsy Foot
26952,Poly Dactyl/Extra Digit Excision Foot
27122,Modified Girdle Stone Right
27606,ETA and Pmr-Clubfoot
28262,BIL ETA/PMR
28615,Orif-Calcaneum
28730,Athrodesis First and Second
CATEGORY,PSYCHIATRY SERVICES
SUBCATEGORY,PSYCHIATRY SERVICES
90792,Psychiatric Diagnostic Evaluation
90791,Psychological Assessment
90832,"Individual Psychotherapy, 30mins"
90834,"Individual Psychotherapy, 45 Mins"
90837,"Individual Psychotherapy, 60 Mins"
90838,Psychotherapy
90845,Psychoanalysis
90840,Psychotherapy for Crisis
90839,"Psychotherapy for Crisis, First 60 Minutes"
96101,Psychological Testing
90846,Family/Couples psychotherapy
90847,"Family psychotherapy including patient, 50 minutes"
90849,Multiple-Family Group Psychotherapy
90865,Injection of Hypnotic Drug for Psychiatric Diagnosis or Therapy
90875,"Biofeedback Training with Psychotherapy, 30 Minutes"
90876,"Biofeedback Training with Psychotherapy, 45 Minutes"
90853,Group Psychotherapy
99510,Home Visit for Counseling
90870,Electroconvulsive Therapy
90885,Psychiatric Review
90887,Explanation of Psychiatric Information
90889,Psychiatric Report Preparation
90899,Psychiatric Service or Procedure
96118,Neuropsychological Testing
96110,Developmental Screening
96111,Developmental Testing
96116,Neurobehaviour Assessment
95812,EEG 1 Hour
95813,EEG more than 1 Hour
95816,EEG Awake and Drowsy
95819,EEG Awake and Asleep
95827,EEG Overnight
CATEGORY,ONCOLOGY SERVICES
SUBCATEGORY,CANCER PREVENTION SERVICES
57421,Biopsy of Vagina and Cervix using an Endoscope
57454,Biopsy and Scraping of the Cervix using an Endoscope
57455,Cone Biopsy of the Cervix and Vagina using an Endoscope
57511,Cryotherapy (Cervix)
57460,Loop Electrosurgical Excision Procedure (LeEP)
SUBCATEGORY,CANCER SCREENING
88142,Cervical Cancer Screening (Pap Smear)
88143,Cervical Cancer Screening (VIA/VILI)
SUBCATEGORY,CHEMOTHERAPY
96411,Chemotherapy Administration and Supervision
96405,"Intralesional Chemotherapy, up to and including 7 Lesions"
96406,"Intralesional Chemotherapy, more than 7 Lesions"
96402,Hormonal Anti-Neoplastic Chemotherapy Administration Beneath the Skin or into the Muscle
96409,Bolus Intravenous Chemotherapy Infusion (Using Push Technique)
96413,Intravenous Chemotherapy Infusion up to 1 Hour
96415,Intravenous Chemotherapy Infusion
96521,Refilling and Maintenance of Portable Pumps.
96416,Prolonged Chemotherapy Infusion into a Vein by Portable or Implanted Pump more than 8 Hours
96417,Infusion of Different Chemotherapy Drug or Substance into a Vein up to 1 Hour
96420,Bolus Intra-Arterial Chemotherapy Infusion (Using Push Technique)
96422,Infusion of Chemotherapy into an Artery up to 1 Hour
96423,Intra-Arterial Chemotherapy Infusion
96425,"Prolonged Chemotherapy Infusion into Artery by Portable or Implanted Pump, more"
96440,Intrapleural Chemotherapy (Chemotherapy Delivery into the Chest Cavity)
96446,Intraperitoneal Chemotherapy Infusion
96450,Intrathecal Chemotherapy Administration
SUBCATEGORY,RADIOTHERAPY
77790,Supervision of Radiotherapy Delivery
77401,Superficial Radiotherapy (EG Skin & Post Keloidectomy)
77280,Conventional Simulation (Simple)
77285,Conventional Simulation (Complex)
77290,CT Simulation Simple
77293,CT Simulation Complex (With Management of Respiratory Movement)
77387,Image Guided Radiotherapy (IGRT) Delivery
77299,Radiotherapy Planning 2D
77295,Radiotherapy Planning 3d
77301,Management of Modulation Radiotherapy (IMRT) Planning
77386,Intensity Modulated Radiation Therapy (IMRT) Delivery
77306,Curative Radiotherapy 2D
77307,Palliative Radiotherapy 2D
77316,Curative Radiotherapy 3D
77317,Palliative Radiotherapy 3D
77318,Extended Local/Hemi Body Radiotherapy ( LHB & UHB RT)
77331,Special Radiation Therapy Planning
77417,Therapeutic Radiology Port Films
77332,"Radiation Treatment Devices, Design and Construction (Moulding) in 2D"
